,date,month,hour,values_2023,values_2022,values_2021,values_2020,values_2019,values_2018
4063,19.0,6.0,7.0,4416.0,2776.0,1136.0,-504.0,-2144.0,-3784.0
4064,19.0,6.0,8.0,7352.0,4239.0,1126.0,-1987.0,-5100.0,-8213.0
4065,19.0,6.0,9.0,5596.0,3493.0,1390.0,-713.0,-2816.0,-4919.0
4066,19.0,6.0,10.0,5428.0,3306.0,1184.0,-938.0,-3060.0,-5182.0
4067,19.0,6.0,11.0,12232.0,7515.0,2798.0,-1919.0,-6636.0,-11353.0
4068,19.0,6.0,12.0,5108.0,3898.0,2688.0,1478.0,268.0,-942.0
4069,19.0,6.0,13.0,5292.0,3945.0,2598.0,1251.0,-96.0,-1443.0
4070,19.0,6.0,14.0,6056.0,4160.0,2264.0,368.0,-1528.0,-3424.0
4071,19.0,6.0,15.0,5704.0,3981.0,2258.0,535.0,-1188.0,-2911.0
4072,19.0,6.0,16.0,5248.0,3872.0,2496.0,1120.0,-256.0,-1632.0
4073,19.0,6.0,17.0,7044.0,5278.0,3512.0,1746.0,-20.0,-1786.0
4074,19.0,6.0,18.0,32200.0,17622.0,3044.0,-11534.0,-26112.0,-40690.0
4075,19.0,6.0,19.0,3192.0,2164.0,1136.0,108.0,-920.0,-1948.0
4076,19.0,6.0,20.0,2916.0,2043.0,1170.0,297.0,-576.0,-1449.0
4077,19.0,6.0,21.0,2912.0,2037.0,1162.0,287.0,-588.0,-1463.0
4078,19.0,6.0,22.0,3816.0,2479.0,1142.0,-195.0,-1532.0,-2869.0
4079,19.0,6.0,23.0,4452.0,3089.0,1726.0,363.0,-1000.0,-2363.0
4080,20.0,6.0,0.0,4452.0,3163.0,1874.0,585.0,-704.0,-1993.0
4081,20.0,6.0,1.0,4452.0,3191.0,1930.0,669.0,-592.0,-1853.0
4082,20.0,6.0,2.0,4460.0,3162.0,1864.0,566.0,-732.0,-2030.0
4083,20.0,6.0,3.0,4512.0,3182.0,1852.0,522.0,-808.0,-2138.0
4084,20.0,6.0,4.0,4516.0,3389.0,2262.0,1135.0,8.0,-1119.0
4085,20.0,6.0,5.0,2764.0,2390.0,2016.0,1642.0,1268.0,894.0
4086,20.0,6.0,6.0,2568.0,2003.0,1438.0,873.0,308.0,-257.0
4087,20.0,6.0,7.0,3508.0,2328.0,1148.0,-32.0,-1212.0,-2392.0
4088,20.0,6.0,8.0,9888.0,5484.0,1080.0,-3324.0,-7728.0,-12132.0
4089,20.0,6.0,9.0,6328.0,3876.0,1424.0,-1028.0,-3480.0,-5932.0
4090,20.0,6.0,10.0,7484.0,4341.0,1198.0,-1945.0,-5088.0,-8231.0
4091,20.0,6.0,11.0,8296.0,6539.0,4782.0,3025.0,1268.0,-489.0
4092,20.0,6.0,12.0,5364.0,4298.0,3232.0,2166.0,1100.0,34.0
4093,20.0,6.0,13.0,5244.0,4218.0,3192.0,2166.0,1140.0,114.0
4094,20.0,6.0,14.0,4864.0,4779.0,4694.0,4609.0,4524.0,4439.0
4095,20.0,6.0,15.0,10332.0,6904.0,3476.0,48.0,-3380.0,-6808.0
4096,20.0,6.0,16.0,5700.0,4952.0,4204.0,3456.0,2708.0,1960.0
4097,20.0,6.0,17.0,5288.0,5127.0,4966.0,4805.0,4644.0,4483.0
4098,20.0,6.0,18.0,5784.0,5339.0,4894.0,4449.0,4004.0,3559.0
4099,20.0,6.0,19.0,2852.0,2150.0,1448.0,746.0,44.0,-658.0
4100,20.0,6.0,20.0,2792.0,1956.0,1120.0,284.0,-552.0,-1388.0
4101,20.0,6.0,21.0,2724.0,1927.0,1130.0,333.0,-464.0,-1261.0
4102,20.0,6.0,22.0,3568.0,2391.0,1214.0,37.0,-1140.0,-2317.0
4103,20.0,6.0,23.0,4324.0,3050.0,1776.0,502.0,-772.0,-2046.0
4104,21.0,6.0,0.0,4412.0,3177.0,1942.0,707.0,-528.0,-1763.0
4105,21.0,6.0,1.0,4436.0,3327.0,2218.0,1109.0,0.0,-1109.0
4106,21.0,6.0,2.0,4424.0,3242.0,2060.0,878.0,-304.0,-1486.0
4107,21.0,6.0,3.0,4412.0,3075.0,1738.0,401.0,-936.0,-2273.0
4108,21.0,6.0,4.0,3276.0,2584.0,1892.0,1200.0,508.0,-184.0
4109,21.0,6.0,5.0,26000.0,13797.0,1594.0,-10609.0,-22812.0,-35015.0
4110,21.0,6.0,6.0,2688.0,1950.0,1212.0,474.0,-264.0,-1002.0
4111,21.0,6.0,7.0,2876.0,2152.0,1428.0,704.0,-20.0,-744.0
4112,21.0,6.0,8.0,5728.0,3725.0,1722.0,-281.0,-2284.0,-4287.0
4113,21.0,6.0,9.0,14832.0,8571.0,2310.0,-3951.0,-10212.0,-16473.0
4114,21.0,6.0,10.0,3108.0,2302.0,1496.0,690.0,-116.0,-922.0
4115,21.0,6.0,11.0,44800.0,24692.0,4584.0,-15524.0,-35632.0,-55740.0
4116,21.0,6.0,12.0,32400.0,16995.0,1590.0,-13815.0,-29220.0,-44625.0
4117,21.0,6.0,13.0,4152.0,3404.0,2656.0,1908.0,1160.0,412.0
4118,21.0,6.0,14.0,29000.0,15310.0,1620.0,-12070.0,-25760.0,-39450.0
4119,21.0,6.0,15.0,3156.0,3178.0,3200.0,3222.0,3244.0,3266.0
4120,21.0,6.0,16.0,7572.0,4460.0,1348.0,-1764.0,-4876.0,-7988.0
4121,21.0,6.0,17.0,6372.0,5793.0,5214.0,4635.0,4056.0,3477.0
4122,21.0,6.0,18.0,49200.0,27060.0,4920.0,-17220.0,-39360.0,-61500.0
4123,21.0,6.0,19.0,3072.0,3251.0,3430.0,3609.0,3788.0,3967.0
4124,21.0,6.0,20.0,29400.0,15303.0,1206.0,-12891.0,-26988.0,-41085.0
4125,21.0,6.0,21.0,29000.0,15104.0,1208.0,-12688.0,-26584.0,-40480.0
4126,21.0,6.0,22.0,3704.0,2445.0,1186.0,-73.0,-1332.0,-2591.0
4127,21.0,6.0,23.0,4504.0,3230.0,1956.0,682.0,-592.0,-1866.0
4128,22.0,6.0,0.0,4472.0,3819.0,3166.0,2513.0,1860.0,1207.0
4129,22.0,6.0,1.0,4448.0,3178.0,1908.0,638.0,-632.0,-1902.0
4130,22.0,6.0,2.0,4468.0,3204.0,1940.0,676.0,-588.0,-1852.0
4131,22.0,6.0,3.0,4584.0,3217.0,1850.0,483.0,-884.0,-2251.0
4132,22.0,6.0,4.0,3124.0,3196.0,3268.0,3340.0,3412.0,3484.0
4133,22.0,6.0,5.0,2636.0,2100.0,1564.0,1028.0,492.0,-44.0
4134,22.0,6.0,6.0,2708.0,2054.0,1400.0,746.0,92.0,-562.0
4135,22.0,6.0,7.0,2728.0,2839.0,2950.0,3061.0,3172.0,3283.0
4136,22.0,6.0,8.0,4196.0,2682.0,1168.0,-346.0,-1860.0,-3374.0
4137,22.0,6.0,9.0,27400.0,14463.0,1526.0,-11411.0,-24348.0,-37285.0
4138,22.0,6.0,10.0,5684.0,4070.0,2456.0,842.0,-772.0,-2386.0
4139,22.0,6.0,11.0,2924.0,2237.0,1550.0,863.0,176.0,-511.0
4140,22.0,6.0,12.0,27000.0,14349.0,1698.0,-10953.0,-23604.0,-36255.0
4141,22.0,6.0,13.0,3848.0,2627.0,1406.0,185.0,-1036.0,-2257.0
4142,22.0,6.0,14.0,2988.0,2414.0,1840.0,1266.0,692.0,118.0
4143,22.0,6.0,15.0,3348.0,2603.0,1858.0,1113.0,368.0,-377.0
4144,22.0,6.0,16.0,3384.0,2673.0,1962.0,1251.0,540.0,-171.0
4145,22.0,6.0,17.0,4540.0,3145.0,1750.0,355.0,-1040.0,-2435.0
4146,22.0,6.0,18.0,6700.0,4106.0,1512.0,-1082.0,-3676.0,-6270.0
4147,22.0,6.0,19.0,2756.0,1935.0,1114.0,293.0,-528.0,-1349.0
4148,22.0,6.0,20.0,2768.0,1934.0,1100.0,266.0,-568.0,-1402.0
4149,22.0,6.0,21.0,2728.0,1901.0,1074.0,247.0,-580.0,-1407.0
4150,22.0,6.0,22.0,29600.0,15350.0,1100.0,-13150.0,-27400.0,-41650.0
4151,22.0,6.0,23.0,4432.0,2818.0,1204.0,-410.0,-2024.0,-3638.0
4152,23.0,6.0,0.0,4468.0,3151.0,1834.0,517.0,-800.0,-2117.0
4153,23.0,6.0,1.0,4500.0,3189.0,1878.0,567.0,-744.0,-2055.0
4154,23.0,6.0,2.0,4544.0,3235.0,1926.0,617.0,-692.0,-2001.0
4155,23.0,6.0,3.0,4512.0,3193.0,1874.0,555.0,-764.0,-2083.0
4156,23.0,6.0,4.0,2908.0,2507.0,2106.0,1705.0,1304.0,903.0
4157,23.0,6.0,5.0,2624.0,2096.0,1568.0,1040.0,512.0,-16.0
4158,23.0,6.0,6.0,2684.0,1937.0,1190.0,443.0,-304.0,-1051.0
4159,23.0,6.0,7.0,2816.0,1978.0,1140.0,302.0,-536.0,-1374.0
4160,23.0,6.0,8.0,3896.0,2577.0,1258.0,-61.0,-1380.0,-2699.0
4161,23.0,6.0,9.0,31200.0,19242.0,7284.0,-4674.0,-16632.0,-28590.0
4162,23.0,6.0,10.0,4792.0,3797.0,2802.0,1807.0,812.0,-183.0
4163,23.0,6.0,11.0,3732.0,2872.0,2012.0,1152.0,292.0,-568.0
4164,23.0,6.0,12.0,4288.0,2993.0,1698.0,403.0,-892.0,-2187.0
4165,23.0,6.0,13.0,30000.0,16345.0,2690.0,-10965.0,-24620.0,-38275.0
4166,23.0,6.0,14.0,3312.0,3318.0,3324.0,3330.0,3336.0,3342.0
4167,23.0,6.0,15.0,3324.0,2634.0,1944.0,1254.0,564.0,-126.0
4168,23.0,6.0,16.0,35400.0,18322.0,1244.0,-15834.0,-32912.0,-49990.0
4169,23.0,6.0,17.0,3136.0,2497.0,1858.0,1219.0,580.0,-59.0
4170,23.0,6.0,18.0,27600.0,14511.0,1422.0,-11667.0,-24756.0,-37845.0
4171,23.0,6.0,19.0,2748.0,1925.0,1102.0,279.0,-544.0,-1367.0
4172,23.0,6.0,20.0,2744.0,1929.0,1114.0,299.0,-516.0,-1331.0
4173,23.0,6.0,21.0,2784.0,1913.0,1042.0,171.0,-700.0,-1571.0
4174,23.0,6.0,22.0,3284.0,2197.0,1110.0,23.0,-1064.0,-2151.0
4175,23.0,6.0,23.0,4556.0,3064.0,1572.0,80.0,-1412.0,-2904.0
4176,24.0,6.0,0.0,4468.0,3273.0,2078.0,883.0,-312.0,-1507.0
4177,24.0,6.0,1.0,7204.0,4565.0,1926.0,-713.0,-3352.0,-5991.0
4178,24.0,6.0,2.0,44400.0,23148.0,1896.0,-19356.0,-40608.0,-61860.0
4179,24.0,6.0,3.0,4544.0,3254.0,1964.0,674.0,-616.0,-1906.0
4180,24.0,6.0,4.0,30200.0,16042.0,1884.0,-12274.0,-26432.0,-40590.0
4181,24.0,6.0,5.0,2572.0,1911.0,1250.0,589.0,-72.0,-733.0
4182,24.0,6.0,6.0,26600.0,13988.0,1376.0,-11236.0,-23848.0,-36460.0
4183,24.0,6.0,7.0,37000.0,19245.0,1490.0,-16265.0,-34020.0,-51775.0
4184,24.0,6.0,8.0,34000.0,17636.0,1272.0,-15092.0,-31456.0,-47820.0
4185,24.0,6.0,9.0,2772.0,2072.0,1372.0,672.0,-28.0,-728.0
4186,24.0,6.0,10.0,3876.0,2639.0,1402.0,165.0,-1072.0,-2309.0
4187,24.0,6.0,11.0,4512.0,3357.0,2202.0,1047.0,-108.0,-1263.0
4188,24.0,6.0,12.0,4032.0,3992.0,3952.0,3912.0,3872.0,3832.0
4189,24.0,6.0,13.0,34200.0,18388.0,2576.0,-13236.0,-29048.0,-44860.0
4190,24.0,6.0,14.0,4432.0,3422.0,2412.0,1402.0,392.0,-618.0
4191,24.0,6.0,15.0,4136.0,3685.0,3234.0,2783.0,2332.0,1881.0
4192,24.0,6.0,16.0,4004.0,3943.0,3882.0,3821.0,3760.0,3699.0
4193,24.0,6.0,17.0,3012.0,2804.0,2596.0,2388.0,2180.0,1972.0
4194,24.0,6.0,18.0,2852.0,3055.0,3258.0,3461.0,3664.0,3867.0
4195,24.0,6.0,19.0,28200.0,15164.0,2128.0,-10908.0,-23944.0,-36980.0
4196,24.0,6.0,20.0,28400.0,14729.0,1058.0,-12613.0,-26284.0,-39955.0
4197,24.0,6.0,21.0,27800.0,15093.0,2386.0,-10321.0,-23028.0,-35735.0
4198,24.0,6.0,22.0,31800.0,16739.0,1678.0,-13383.0,-28444.0,-43505.0
4199,24.0,6.0,23.0,4564.0,2954.0,1344.0,-266.0,-1876.0,-3486.0
4200,25.0,6.0,0.0,4488.0,4031.0,3574.0,3117.0,2660.0,2203.0
4201,25.0,6.0,1.0,4448.0,3674.0,2900.0,2126.0,1352.0,578.0
4202,25.0,6.0,2.0,4504.0,3402.0,2300.0,1198.0,96.0,-1006.0
4203,25.0,6.0,3.0,4512.0,3952.0,3392.0,2832.0,2272.0,1712.0
4204,25.0,6.0,4.0,3736.0,2913.0,2090.0,1267.0,444.0,-379.0
4205,25.0,6.0,5.0,2672.0,2924.0,3176.0,3428.0,3680.0,3932.0
4206,25.0,6.0,6.0,2608.0,1831.0,1054.0,277.0,-500.0,-1277.0
4207,25.0,6.0,7.0,36800.0,19424.0,2048.0,-15328.0,-32704.0,-50080.0
4208,25.0,6.0,8.0,9780.0,5524.0,1268.0,-2988.0,-7244.0,-11500.0
4209,25.0,6.0,9.0,3572.0,3820.0,4068.0,4316.0,4564.0,4812.0
4210,25.0,6.0,10.0,7248.0,4407.0,1566.0,-1275.0,-4116.0,-6957.0
4211,25.0,6.0,11.0,5764.0,4459.0,3154.0,1849.0,544.0,-761.0
4212,25.0,6.0,12.0,6500.0,4568.0,2636.0,704.0,-1228.0,-3160.0
4213,25.0,6.0,13.0,4524.0,3310.0,2096.0,882.0,-332.0,-1546.0
4214,25.0,6.0,14.0,7704.0,4510.0,1316.0,-1878.0,-5072.0,-8266.0
4215,25.0,6.0,15.0,6756.0,4167.0,1578.0,-1011.0,-3600.0,-6189.0
4216,25.0,6.0,16.0,10204.0,5773.0,1342.0,-3089.0,-7520.0,-11951.0
4217,25.0,6.0,17.0,5576.0,3722.0,1868.0,14.0,-1840.0,-3694.0
4218,25.0,6.0,18.0,2836.0,2165.0,1494.0,823.0,152.0,-519.0
4219,25.0,6.0,19.0,2784.0,2199.0,1614.0,1029.0,444.0,-141.0
4220,25.0,6.0,20.0,2812.0,2126.0,1440.0,754.0,68.0,-618.0
4221,25.0,6.0,21.0,2688.0,2022.0,1356.0,690.0,24.0,-642.0
4222,25.0,6.0,22.0,2864.0,2141.0,1418.0,695.0,-28.0,-751.0
4223,25.0,6.0,23.0,4208.0,2883.0,1558.0,233.0,-1092.0,-2417.0
4224,26.0,6.0,0.0,43600.0,22909.0,2218.0,-18473.0,-39164.0,-59855.0
4225,26.0,6.0,1.0,4272.0,3256.0,2240.0,1224.0,208.0,-808.0
4226,26.0,6.0,2.0,4396.0,3540.0,2684.0,1828.0,972.0,116.0
4227,26.0,6.0,3.0,4396.0,3292.0,2188.0,1084.0,-20.0,-1124.0
4228,26.0,6.0,4.0,2988.0,2594.0,2200.0,1806.0,1412.0,1018.0
4229,26.0,6.0,5.0,2664.0,2034.0,1404.0,774.0,144.0,-486.0
4230,26.0,6.0,6.0,2588.0,1912.0,1236.0,560.0,-116.0,-792.0
4231,26.0,6.0,7.0,4688.0,2852.0,1016.0,-820.0,-2656.0,-4492.0
4232,26.0,6.0,8.0,4724.0,3087.0,1450.0,-187.0,-1824.0,-3461.0
4233,26.0,6.0,9.0,5188.0,3276.0,1364.0,-548.0,-2460.0,-4372.0
4234,26.0,6.0,10.0,8300.0,5257.0,2214.0,-829.0,-3872.0,-6915.0
4235,26.0,6.0,11.0,5748.0,4660.0,3572.0,2484.0,1396.0,308.0
4236,26.0,6.0,12.0,8928.0,6249.0,3570.0,891.0,-1788.0,-4467.0
4237,26.0,6.0,13.0,5204.0,4434.0,3664.0,2894.0,2124.0,1354.0
4238,26.0,6.0,14.0,7628.0,5327.0,3026.0,725.0,-1576.0,-3877.0
4239,26.0,6.0,15.0,10736.0,7256.0,3776.0,296.0,-3184.0,-6664.0
4240,26.0,6.0,16.0,9984.0,6359.0,2734.0,-891.0,-4516.0,-8141.0
4241,26.0,6.0,17.0,5084.0,4578.0,4072.0,3566.0,3060.0,2554.0
4242,26.0,6.0,18.0,26200.0,15084.0,3968.0,-7148.0,-18264.0,-29380.0
4243,26.0,6.0,19.0,2628.0,1888.0,1148.0,408.0,-332.0,-1072.0
4244,26.0,6.0,20.0,2576.0,1858.0,1140.0,422.0,-296.0,-1014.0
4245,26.0,6.0,21.0,2584.0,1871.0,1158.0,445.0,-268.0,-981.0
4246,26.0,6.0,22.0,3296.0,2240.0,1184.0,128.0,-928.0,-1984.0
4247,26.0,6.0,23.0,4484.0,3145.0,1806.0,467.0,-872.0,-2211.0
4248,27.0,6.0,0.0,4456.0,3158.0,1860.0,562.0,-736.0,-2034.0
4249,27.0,6.0,1.0,4612.0,3248.0,1884.0,520.0,-844.0,-2208.0
4250,27.0,6.0,2.0,4484.0,3106.0,1728.0,350.0,-1028.0,-2406.0
4251,27.0,6.0,3.0,44400.0,23103.0,1806.0,-19491.0,-40788.0,-62085.0
4252,27.0,6.0,4.0,3368.0,3127.0,2886.0,2645.0,2404.0,2163.0
4253,27.0,6.0,5.0,2644.0,2257.0,1870.0,1483.0,1096.0,709.0
4254,27.0,6.0,6.0,2564.0,1899.0,1234.0,569.0,-96.0,-761.0
4255,27.0,6.0,7.0,2884.0,2608.0,2332.0,2056.0,1780.0,1504.0
4256,27.0,6.0,8.0,4116.0,2824.0,1532.0,240.0,-1052.0,-2344.0
4257,27.0,6.0,9.0,5948.0,3578.0,1208.0,-1162.0,-3532.0,-5902.0
4258,27.0,6.0,10.0,4972.0,4103.0,3234.0,2365.0,1496.0,627.0
4259,27.0,6.0,11.0,6136.0,4972.0,3808.0,2644.0,1480.0,316.0
4260,27.0,6.0,12.0,5272.0,4880.0,4488.0,4096.0,3704.0,3312.0
4261,27.0,6.0,13.0,4956.0,4181.0,3406.0,2631.0,1856.0,1081.0
4262,27.0,6.0,14.0,6404.0,5856.0,5308.0,4760.0,4212.0,3664.0
4263,27.0,6.0,15.0,6232.0,5258.0,4284.0,3310.0,2336.0,1362.0
4264,27.0,6.0,16.0,54400.0,30089.0,5778.0,-18533.0,-42844.0,-67155.0
4265,27.0,6.0,17.0,7124.0,6039.0,4954.0,3869.0,2784.0,1699.0
4266,27.0,6.0,18.0,3088.0,4025.0,4962.0,5899.0,6836.0,7773.0
4267,27.0,6.0,19.0,2836.0,2120.0,1404.0,688.0,-28.0,-744.0
4268,27.0,6.0,20.0,2828.0,2081.0,1334.0,587.0,-160.0,-907.0
4269,27.0,6.0,21.0,2844.0,1994.0,1144.0,294.0,-556.0,-1406.0
4270,27.0,6.0,22.0,3692.0,2401.0,1110.0,-181.0,-1472.0,-2763.0
4271,27.0,6.0,23.0,4404.0,2829.0,1254.0,-321.0,-1896.0,-3471.0
4272,28.0,6.0,0.0,4396.0,3854.0,3312.0,2770.0,2228.0,1686.0
4273,28.0,6.0,1.0,4444.0,3212.0,1980.0,748.0,-484.0,-1716.0
4274,28.0,6.0,2.0,4528.0,3207.0,1886.0,565.0,-756.0,-2077.0
4275,28.0,6.0,3.0,4412.0,3181.0,1950.0,719.0,-512.0,-1743.0
4276,28.0,6.0,4.0,3096.0,2926.0,2756.0,2586.0,2416.0,2246.0
4277,28.0,6.0,5.0,2644.0,1999.0,1354.0,709.0,64.0,-581.0
4278,28.0,6.0,6.0,2768.0,1956.0,1144.0,332.0,-480.0,-1292.0
4279,28.0,6.0,7.0,3184.0,2862.0,2540.0,2218.0,1896.0,1574.0
4280,28.0,6.0,8.0,9248.0,5517.0,1786.0,-1945.0,-5676.0,-9407.0
4281,28.0,6.0,9.0,3488.0,3452.0,3416.0,3380.0,3344.0,3308.0
4282,28.0,6.0,10.0,60000.0,31133.0,2266.0,-26601.0,-55468.0,-84335.0
4283,28.0,6.0,11.0,62400.0,32660.0,2920.0,-26820.0,-56560.0,-86300.0
4284,28.0,6.0,12.0,3424.0,3930.0,4436.0,4942.0,5448.0,5954.0
4285,28.0,6.0,13.0,3424.0,3019.0,2614.0,2209.0,1804.0,1399.0
4286,28.0,6.0,14.0,2972.0,3586.0,4200.0,4814.0,5428.0,6042.0
4287,28.0,6.0,15.0,4996.0,4369.0,3742.0,3115.0,2488.0,1861.0
4288,28.0,6.0,16.0,5264.0,3930.0,2596.0,1262.0,-72.0,-1406.0
4289,28.0,6.0,17.0,3112.0,4383.0,5654.0,6925.0,8196.0,9467.0
4290,28.0,6.0,18.0,2744.0,2905.0,3066.0,3227.0,3388.0,3549.0
4291,28.0,6.0,19.0,2696.0,1945.0,1194.0,443.0,-308.0,-1059.0
4292,28.0,6.0,20.0,28000.0,14558.0,1116.0,-12326.0,-25768.0,-39210.0
4293,28.0,6.0,21.0,28000.0,14530.0,1060.0,-12410.0,-25880.0,-39350.0
4294,28.0,6.0,22.0,42000.0,21564.0,1128.0,-19308.0,-39744.0,-60180.0
4295,28.0,6.0,23.0,4376.0,2992.0,1608.0,224.0,-1160.0,-2544.0
4296,29.0,6.0,0.0,4356.0,3403.0,2450.0,1497.0,544.0,-409.0
4297,29.0,6.0,1.0,4404.0,3157.0,1910.0,663.0,-584.0,-1831.0
4298,29.0,6.0,2.0,4416.0,3167.0,1918.0,669.0,-580.0,-1829.0
4299,29.0,6.0,3.0,4408.0,3182.0,1956.0,730.0,-496.0,-1722.0
4300,29.0,6.0,4.0,4132.0,3020.0,1908.0,796.0,-316.0,-1428.0
4301,29.0,6.0,5.0,2584.0,2014.0,1444.0,874.0,304.0,-266.0
4302,29.0,6.0,6.0,2556.0,1864.0,1172.0,480.0,-212.0,-904.0
4303,29.0,6.0,7.0,2688.0,1971.0,1254.0,537.0,-180.0,-897.0
4304,29.0,6.0,8.0,5180.0,3269.0,1358.0,-553.0,-2464.0,-4375.0
4305,29.0,6.0,9.0,31400.0,16699.0,1998.0,-12703.0,-27404.0,-42105.0
4306,29.0,6.0,10.0,32400.0,17159.0,1918.0,-13323.0,-28564.0,-43805.0
4307,29.0,6.0,11.0,3812.0,2880.0,1948.0,1016.0,84.0,-848.0
4308,29.0,6.0,12.0,3928.0,2842.0,1756.0,670.0,-416.0,-1502.0
4309,29.0,6.0,13.0,37800.0,19565.0,1330.0,-16905.0,-35140.0,-53375.0
4310,29.0,6.0,14.0,3752.0,2590.0,1428.0,266.0,-896.0,-2058.0
4311,29.0,6.0,15.0,35000.0,19386.0,3772.0,-11842.0,-27456.0,-43070.0
4312,29.0,6.0,16.0,50000.0,25856.0,1712.0,-22432.0,-46576.0,-70720.0
4313,29.0,6.0,17.0,5356.0,3887.0,2418.0,949.0,-520.0,-1989.0
4314,29.0,6.0,18.0,14036.0,7887.0,1738.0,-4411.0,-10560.0,-16709.0
4315,29.0,6.0,19.0,9712.0,5446.0,1180.0,-3086.0,-7352.0,-11618.0
4316,29.0,6.0,20.0,2724.0,1917.0,1110.0,303.0,-504.0,-1311.0
4317,29.0,6.0,21.0,2772.0,1952.0,1132.0,312.0,-508.0,-1328.0
4318,29.0,6.0,22.0,3976.0,2568.0,1160.0,-248.0,-1656.0,-3064.0
4319,29.0,6.0,23.0,4420.0,2876.0,1332.0,-212.0,-1756.0,-3300.0
4320,30.0,6.0,0.0,4332.0,3094.0,1856.0,618.0,-620.0,-1858.0
4321,30.0,6.0,1.0,4340.0,3293.0,2246.0,1199.0,152.0,-895.0
4322,30.0,6.0,2.0,4332.0,3305.0,2278.0,1251.0,224.0,-803.0
4323,30.0,6.0,3.0,44400.0,23142.0,1884.0,-19374.0,-40632.0,-61890.0
4324,30.0,6.0,4.0,3532.0,2739.0,1946.0,1153.0,360.0,-433.0
4325,30.0,6.0,5.0,25800.0,13598.0,1396.0,-10806.0,-23008.0,-35210.0
4326,30.0,6.0,6.0,2676.0,2588.0,2500.0,2412.0,2324.0,2236.0
4327,30.0,6.0,7.0,2664.0,1847.0,1030.0,213.0,-604.0,-1421.0
4328,30.0,6.0,8.0,4468.0,3107.0,1746.0,385.0,-976.0,-2337.0
4329,30.0,6.0,9.0,2872.0,3020.0,3168.0,3316.0,3464.0,3612.0
4330,30.0,6.0,10.0,3424.0,3889.0,4354.0,4819.0,5284.0,5749.0
4331,30.0,6.0,11.0,2728.0,3264.0,3800.0,4336.0,4872.0,5408.0
4332,30.0,6.0,12.0,3764.0,3772.0,3780.0,3788.0,3796.0,3804.0
4333,30.0,6.0,13.0,4020.0,3888.0,3756.0,3624.0,3492.0,3360.0
4334,30.0,6.0,14.0,4100.0,3201.0,2302.0,1403.0,504.0,-395.0
4335,30.0,6.0,15.0,3564.0,2992.0,2420.0,1848.0,1276.0,704.0
4336,30.0,6.0,16.0,3864.0,3738.0,3612.0,3486.0,3360.0,3234.0
4337,30.0,6.0,17.0,2844.0,3784.0,4724.0,5664.0,6604.0,7544.0
4338,30.0,6.0,18.0,2788.0,3631.0,4474.0,5317.0,6160.0,7003.0
4339,30.0,6.0,19.0,28600.0,17528.0,6456.0,-4616.0,-15688.0,-26760.0
4340,30.0,6.0,20.0,2736.0,1897.0,1058.0,219.0,-620.0,-1459.0
4341,30.0,6.0,21.0,2876.0,1972.0,1068.0,164.0,-740.0,-1644.0
4342,30.0,6.0,22.0,3804.0,2443.0,1082.0,-279.0,-1640.0,-3001.0
4343,30.0,6.0,23.0,44400.0,22831.0,1262.0,-20307.0,-41876.0,-63445.0
4344,1.0,7.0,0.0,4448.0,3135.0,1822.0,509.0,-804.0,-2117.0
4345,1.0,7.0,1.0,4424.0,3138.0,1852.0,566.0,-720.0,-2006.0
4346,1.0,7.0,2.0,4380.0,3128.0,1876.0,624.0,-628.0,-1880.0
4347,1.0,7.0,3.0,4372.0,3115.0,1858.0,601.0,-656.0,-1913.0
4348,1.0,7.0,4.0,4208.0,3032.0,1856.0,680.0,-496.0,-1672.0
4349,1.0,7.0,5.0,2596.0,1890.0,1184.0,478.0,-228.0,-934.0
4350,1.0,7.0,6.0,2508.0,1853.0,1198.0,543.0,-112.0,-767.0
4351,1.0,7.0,7.0,60000.0,30566.0,1132.0,-28302.0,-57736.0,-87170.0
4352,1.0,7.0,8.0,31400.0,16264.0,1128.0,-14008.0,-29144.0,-44280.0
4353,1.0,7.0,9.0,3124.0,2529.0,1934.0,1339.0,744.0,149.0
4354,1.0,7.0,10.0,8312.0,4755.0,1198.0,-2359.0,-5916.0,-9473.0
4355,1.0,7.0,11.0,11796.0,6852.0,1908.0,-3036.0,-7980.0,-12924.0
4356,1.0,7.0,12.0,8224.0,5023.0,1822.0,-1379.0,-4580.0,-7781.0
4357,1.0,7.0,13.0,11208.0,6627.0,2046.0,-2535.0,-7116.0,-11697.0
4358,1.0,7.0,14.0,6860.0,4571.0,2282.0,-7.0,-2296.0,-4585.0
4359,1.0,7.0,15.0,5164.0,3561.0,1958.0,355.0,-1248.0,-2851.0
4360,1.0,7.0,16.0,8192.0,5020.0,1848.0,-1324.0,-4496.0,-7668.0
4361,1.0,7.0,17.0,3384.0,3176.0,2968.0,2760.0,2552.0,2344.0
4362,1.0,7.0,18.0,28400.0,16370.0,4340.0,-7690.0,-19720.0,-31750.0
4363,1.0,7.0,19.0,2788.0,3145.0,3502.0,3859.0,4216.0,4573.0
4364,1.0,7.0,20.0,2796.0,2092.0,1388.0,684.0,-20.0,-724.0
4365,1.0,7.0,21.0,2796.0,2090.0,1384.0,678.0,-28.0,-734.0
4366,1.0,7.0,22.0,3672.0,2532.0,1392.0,252.0,-888.0,-2028.0
4367,1.0,7.0,23.0,4392.0,3156.0,1920.0,684.0,-552.0,-1788.0
